            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2459067.023436806, A.D. 2020-Aug-05 12:33:44.9400, -3.030941749199697E+09,  3.996724107606380E+09, -1.492639728919271E+09,  4.290274373192611E-01,  9.361943390322397E-01, -3.760642231154199E-02,
2459176.619292778, A.D. 2020-Nov-23 02:51:46.8960, -3.026753426535727E+09,  4.005422884797547E+09, -1.492933819942154E+09,  4.555866583249212E-01,  9.011084006658578E-01, -2.451458655307615E-02,
2459286.215148750, A.D. 2021-Mar-12 17:09:48.8520, -3.022314091248106E+09,  4.013789469466663E+09, -1.493104080654504E+09,  4.820454897221793E-01,  8.660298346376772E-01, -1.145141658413390E-02,
2459395.811004722, A.D. 2021-Jun-30 07:27:50.8080, -3.017624672906212E+09,  4.021823906283421E+09, -1.493150772718371E+09,  5.084083651253395E-01,  8.309533363927124E-01,  1.585148902652433E-03,
2459505.406860694, A.D. 2021-Oct-17 21:45:52.7640, -3.012686059300889E+09,  4.029526189809516E+09, -1.493074138365929E+09,  5.346796765348599E-01,  7.958736244401944E-01,  1.459715371510328E-02,
2459615.002716667, A.D. 2022-Feb-04 12:03:54.7200, -3.007499096797543E+09,  4.036896264655363E+09, -1.492874400533545E+09,  5.608637835579778E-01,  7.607854273661812E-01,  2.758663102013431E-02,
2459724.598572639, A.D. 2022-May-25 02:21:56.6760, -3.002064590601223E+09,  4.043934025496851E+09, -1.492551762923253E+09,  5.869650207779604E-01,  7.256834675691710E-01,  4.055561105594208E-02,
2459834.194428611, A.D. 2022-Sep-11 16:39:58.6320, -2.996383304967106E+09,  4.050639316952933E+09, -1.492106410001616E+09,  6.129877037139925E-01,  6.905624468611659E-01,  5.350612776784294E-02,
2459943.790284583, A.D. 2022-Dec-30 06:58:00.5880, -2.990455963371294E+09,  4.057011933313737E+09, -1.491538506934613E+09,  6.389361301230432E-01,  6.554170312801291E-01,  6.644022448413797E-02,
2460053.386140556, A.D. 2023-Apr-18 21:16:02.5440, -2.984283248676087E+09,  4.063051618132410E+09, -1.490848199473373E+09,  6.648145794388655E-01,  6.202418359617911E-01,  7.935995914304061E-02,
2460162.981996528, A.D. 2023-Aug-06 11:34:04.5000, -2.977865803333961E+09,  4.068758063690213E+09, -1.490035613807096E+09,  6.906273066401715E-01,  5.850314146676536E-01,  9.226740595767094E-02,
2460272.577852500, A.D. 2023-Nov-24 01:52:06.4560, -2.971204229656157E+09,  4.074130910363540E+09, -1.489100856402063E+09,  7.163785327461526E-01,  5.497802498409214E-01,  1.051646559365151E-01,
2460382.173708472, A.D. 2024-Mar-12 16:10:08.4120, -2.964299090194180E+09,  4.079169745931534E+09, -1.488044013857580E+09,  7.420724322660519E-01,  5.144827489945276E-01,  1.180538137270217E-01,
2460491.769564444, A.D. 2024-Jun-30 06:28:10.3680, -2.957150908259391E+09,  4.083874104866344E+09, -1.486865152805790E+09,  7.677131160968402E-01,  4.791332468863189E-01,  1.309369904046009E-01,
2460601.365420416, A.D. 2024-Oct-17 20:46:12.3240, -2.949760168594493E+09,  4.088243467680154E+09, -1.485564319893377E+09,  7.933046166789769E-01,  4.437260133651735E-01,  1.438162942247482E-01,
2460710.961276389, A.D. 2025-Feb-04 11:04:14.2800, -2.942127318189379E+09,  4.092277260382383E+09, -1.484141541869529E+09,  8.188508741849140E-01,  4.082552699173709E-01,  1.566938174992672E-01,
2460820.557132361, A.D. 2025-May-25 01:22:16.2360, -2.934252767189593E+09,  4.095974854111769E+09, -1.482596825796846E+09,  8.443557297594868E-01,  3.727152099016845E-01,  1.695716235093854E-01,
2460930.152988333, A.D. 2025-Sep-11 15:40:18.1920, -2.926136889820933E+09,  4.099335564989045E+09, -1.480930159385848E+09,  8.698229310769245E-01,  3.371000226457753E-01,  1.824517351774491E-01,
2461039.748844306, A.D. 2025-Dec-30 05:58:20.1480, -2.917780025205880E+09,  4.102358654174978E+09, -1.479141511410586E+09,  8.952561489315545E-01,  3.014039138669557E-01,  1.953361286072720E-01,
2461149.344700278, A.D. 2026-Apr-18 20:16:22.1040, -2.909182477949676E+09,  4.105043328088555E+09, -1.477230832147942E+09,  9.206590086312884E-01,  2.656211161917706E-01,  2.082267356531155E-01,
2461258.940556250, A.D. 2026-Aug-06 10:34:24.0600, -2.900344518396758E+09,  4.107388738664554E+09, -1.475198053753677E+09,  9.460351286126892E-01,  2.297458870868015E-01,  2.211254548124097E-01,
2461368.536412222, A.D. 2026-Nov-24 00:52:26.0160, -2.891266382501210E+09,  4.109393983496221E+09, -1.473043090484367E+09,  9.713881598311015E-01,  1.937724870264720E-01,  2.340341716707506E-01,
2461478.132268195, A.D. 2027-Mar-13 15:10:27.9720, -2.881948271359850E+09,  4.111058105715562E+09, -1.470765838709187E+09,  9.967218181163650E-01,  1.576951453382168E-01,  2.469547831534488E-01,
2461587.728124167, A.D. 2027-Jul-01 05:28:29.9280, -2.872390350506468E+09,  4.112380093495428E+09, -1.468366176687612E+09,  1.022039900779113E+00,  1.215080177141105E-01,  2.598892208295233E-01,
2461697.323980139, A.D. 2027-Oct-18 19:46:31.8840, -2.862592749112854E+09,  4.113358879146840E+09, -1.465843964145269E+09,  1.047346289221221E+00,  8.520514282181166E-02,  2.728394701749840E-01,
2461806.919836111, A.D. 2028-Feb-05 10:04:33.8400, -2.852555559248081E+09,  4.113993337845425E+09, -1.463199041712153E+09,  1.072644936310458E+00,  4.878040939797058E-02,  2.858075801533295E-01,
2461916.515692083, A.D. 2028-May-25 00:22:35.7960, -2.842278835288626E+09,  4.114282286089565E+09, -1.460431230301395E+09,  1.097939846310727E+00,  1.222753303557646E-02,  2.987956657276789E-01,
2462026.111548055, A.D. 2028-Sep-11 14:40:37.7520, -2.831762593533917E+09,  4.114224480010898E+09, -1.457540330502405E+09,  1.123235053954570E+00, -2.445995353142399E-02,  3.118059038042723E-01,
2462135.707404028, A.D. 2028-Dec-30 04:58:39.7080, -2.821006812020547E+09,  4.113818613631407E+09, -1.454526122030648E+09,  1.148534603350439E+00, -6.128870022988761E-02,  3.248405245852012E-01,
2462245.303260000, A.D. 2029-Apr-18 19:16:41.6640, -2.810011430499324E+09,  4.113063317160317E+09, -1.451388363265481E+09,  1.173842534558986E+00, -9.826553416319146E-02,  3.379018027911893E-01,
2462354.899115972, A.D. 2029-Aug-06 09:34:43.6200, -2.798776350525371E+09,  4.111957155362623E+09, -1.448126790874868E+09,  1.199162874499121E+00, -1.353974495455545E-01,  3.509920483199390E-01,
2462464.494971944, A.D. 2029-Nov-23 23:52:45.5760, -2.787301435601261E+09,  4.110498626011479E+09, -1.444741119513459E+09,  1.224499632739355E+00, -1.726915998416333E-01,  3.641135993882318E-01,
2462574.090827917, A.D. 2030-Mar-13 14:10:47.5320, -2.775586511340445E+09,  4.108686158426810E+09, -1.441231041584381E+09,  1.249856803057552E+00, -2.101552893682170E-01,  3.772688172312254E-01,
2462683.686683889, A.D. 2030-Jul-01 04:28:49.4880, -2.763631365605103E+09,  4.106518112068117E+09, -1.437596227036988E+09,  1.275238366255443E+00, -2.477959682277850E-01,  3.904600826486256E-01,
2462793.282539861, A.D. 2030-Oct-18 18:46:51.4440, -2.751435748595781E+09,  4.103992775164351E+09, -1.433836323186187E+09,  1.300648296783820E+00, -2.856212312470777E-01,  4.036897953940361E-01,
2462902.878395833, A.D. 2031-Feb-05 09:04:53.4000, -2.738999372885254E+09,  4.101108363351072E+09, -1.429950954538845E+09,  1.326090569642302E+00, -3.236388167228586E-01,  4.169603734429753E-01,
2463012.474251805, A.D. 2031-May-25 23:22:55.3560, -2.726321913369526E+09,  4.097863018290587E+09, -1.425939722610292E+09,  1.351569168696385E+00, -3.618566108306098E-01,  4.302742549777148E-01,
2463122.070107778, A.D. 2031-Sep-12 13:40:57.3120, -2.713403007139931E+09,  4.094254806254197E+09, -1.421802205724442E+09,  1.377088096629513E+00, -4.002826527064762E-01,  4.436339009386929E-01,
2463231.665963750, A.D. 2031-Dec-31 03:58:59.2680, -2.700242253266810E+09,  4.090281716637393E+09, -1.417537958784339E+09,  1.402651383199511E+00, -4.389251412480157E-01,  4.570417976080811E-01,
2463341.261819722, A.D. 2032-Apr-18 18:17:01.2240, -2.686839212484702E+09,  4.085941660402419E+09, -1.413146513010312E+09,  1.428263097063069E+00, -4.777924458248499E-01,  4.705004615868483E-01,
2463450.857675694, A.D. 2032-Aug-06 08:35:03.1800, -2.673193406779161E+09,  4.081232468414971E+09, -1.408627375634046E+09,  1.453927356279518E+00, -5.168931168343787E-01,  4.840124441024820E-01,
2463560.453531667, A.D. 2032-Nov-23 22:53:05.1360, -2.659304318862931E+09,  4.076151889658958E+09, -1.403980029540715E+09,  1.479648339287069E+00, -5.562359003177251E-01,  4.975803368847567E-01,
2463670.049387639, A.D. 2033-Mar-13 13:11:07.0920, -2.645171391542994E+09,  4.070697589318846E+09, -1.399203932857790E+09,  1.505430298614006E+00, -5.958297534285174E-01,  5.112067789233419E-01,
2463779.645243611, A.D. 2033-Jul-01 03:29:09.0480, -2.630794026965172E+09,  4.064867146689340E+09, -1.394298518471913E+09,  1.531277572195944E+00, -6.356838628529341E-01,  5.248944635729028E-01,
2463889.241099583, A.D. 2033-Oct-18 17:47:11.0040, -2.616171585738436E+09,  4.058658052903498E+09, -1.389263193472625E+09,  1.557194596828551E+00, -6.758076666984547E-01,  5.386461475708251E-01,
2463998.836955556, A.D. 2034-Feb-05 08:05:12.9600, -2.601303385946061E+09,  4.052067708451494E+09, -1.384097338514500E+09,  1.583185920417091E+00, -7.162108762512749E-01,  5.524646595101113E-01,
2464108.432811528, A.D. 2034-May-25 22:23:14.9160, -2.586188702035138E+09,  4.045093420460917E+09, -1.378800307083882E+09,  1.609256212782680E+00, -7.569035037126574E-01,  5.663529104395373E-01,
2464218.028667500, A.D. 2034-Sep-12 12:41:16.8720, -2.570826763616875E+09,  4.037732399724043E+09, -1.373371424672935E+09,  1.635410275460392E+00, -7.978958896839400E-01,  5.803139040883458E-01,
2464327.624523472, A.D. 2034-Dec-31 02:59:18.8280, -2.555216754195376E+09,  4.029981757446399E+09, -1.367809987854408E+09,  1.661653046320363E+00, -8.391987321296731E-01,  5.943507464032797E-01,
2464437.220379444, A.D. 2035-Apr-19 17:17:20.7840, -2.539357809855905E+09,  4.021838501715523E+09, -1.362115263264220E+09,  1.687989602210369E+00, -8.808231183352971E-01,  6.084666558950590E-01,
2464546.816235417, A.D. 2035-Aug-07 07:35:22.7400, -2.523249017972884E+09,  4.013299533681534E+09, -1.356286486504210E+09,  1.714425154090118E+00, -9.227805525011159E-01,  6.226649701163203E-01,
2464656.412091389, A.D. 2035-Nov-24 21:53:24.6960, -2.506889415980960E+09,  4.004361643474022E+09, -1.350322860987464E+09,  1.740965036338845E+00, -9.650829828558987E-01,  6.369491502398452E-01,
2464766.007947361, A.D. 2036-Mar-13 12:11:26.6520, -2.490277990272483E+09,  3.995021505901361E+09, -1.344223556765382E+09,  1.767614692506554E+00, -1.007742822329048E+00,  6.513227815601589E-01,
2464875.603803333, A.D. 2036-Jul-01 02:29:28.6080, -2.473413675264496E+09,  3.985275675977074E+09, -1.337987709372024E+09,  1.794379653692185E+00, -1.050772961001273E+00,  6.657895677925190E-01,
2464985.199659306, A.D. 2036-Oct-18 16:47:30.5640, -2.456295352656579E+09,  3.975120584377921E+09, -1.331614418744612E+09,  1.821265519896770E+00, -1.094186770299979E+00,  6.803533216204478E-01,
2465094.795515278, A.D. 2037-Feb-05 07:05:32.5200, -2.438921850857761E+09,  3.964552532917603E+09, -1.325102748261097E+09,  1.848277946040398E+00, -1.137998095000572E+00,  6.950179499713984E-01,
2465204.391371250, A.D. 2037-May-25 21:23:34.4760, -2.421291944482863E+09,  3.953567690112094E+09, -1.318451723913850E+09,  1.875422639956803E+00, -1.182221241421555E+00,  7.097874394793170E-01,
2465313.987227222, A.D. 2037-Sep-12 11:41:36.4320, -2.403404353779089E+09,  3.942162086887244E+09, -1.311660333615766E+09,  1.902705382132880E+00, -1.226870963232214E+00,  7.246658456551995E-01,
2465423.583083194, A.D. 2037-Dec-31 01:59:38.3880, -2.385257743768266E+09,  3.930331612365118E+09, -1.304727526561798E+09,  1.930132065406224E+00, -1.271962458160193E+00,  7.396572916110464E-01,
2465533.178939166, A.D. 2038-Apr-19 16:17:40.3440, -2.366850722902075E+09,  3.918072009584270E+09, -1.297652212530550E+09,  1.957708755617429E+00, -1.317511389015478E+00,  7.547659830548361E-01,
2465642.774795139, A.D. 2038-Aug-07 06:35:42.3000, -2.348181841113661E+09,  3.905378870901635E+09, -1.290433260981192E+09,  1.985441758825679E+00, -1.363533929959572E+00,  7.699962367122923E-01,
2465752.370651111, A.D. 2038-Nov-24 20:53:44.2560, -2.329249587239286E+09,  3.892247632790396E+09, -1.283069499807199E+09,  2.013337681739106E+00, -1.410046846047552E+00,  7.853525221459308E-01,
2465861.966507083, A.D. 2039-Mar-14 11:11:46.2120, -2.310052385955355E+09,  3.878673569797766E+09, -1.275559713678246E+09,  2.041403473779698E+00, -1.457067591428203E+00,  8.008395069397916E-01,
2465971.562363056, A.D. 2039-Jul-02 01:29:48.1680, -2.290588594455082E+09,  3.864651787523712E+09, -1.267902641971841E+09,  2.069646439527340E+00, -1.504614412147015E+00,  8.164620954023795E-01,
2466081.158219028, A.D. 2039-Oct-19 15:47:50.1240, -2.270856499100143E+09,  3.850177214656324E+09, -1.260096976382479E+09,  2.098074231301208E+00, -1.552706443269389E+00,  8.322254581209418E-01,
2466190.754075000, A.D. 2040-Feb-06 06:05:52.0800, -2.250854312239185E+09,  3.835244594176360E+09, -1.252141358322868E+09,  2.126694825601392E+00, -1.601363785514203E+00,  8.481350466277640E-01,
2466300.349930972, A.D. 2040-May-25 20:23:54.0360, -2.230580169265682E+09,  3.819848473904962E+09, -1.244034376229423E+09,  2.155516495109956E+00, -1.650607566177392E+00,  8.641965982763939E-01,
2466409.945786945, A.D. 2040-Sep-12 10:41:55.9920, -2.210032125915181E+09,  3.803983196570793E+09, -1.235774562863335E+09,  2.184547789340572E+00, -1.700459984132525E+00,  8.804161350717525E-01,
2466519.541642917, A.D. 2040-Dec-31 00:59:57.9480, -2.189208155717205E+09,  3.787642889473004E+09, -1.227360392630361E+09,  2.213797521208884E+00, -1.750944347623274E+00,  8.967999597985246E-01,
2466629.137498889, A.D. 2041-Apr-19 15:17:59.9040, -2.168106147500685E+09,  3.770821453794606E+09, -1.218790278926784E+09,  2.243274767741482E+00, -1.802085113950078E+00,  9.133546555762213E-01,
2466738.733354861, A.D. 2041-Aug-07 05:36:01.8600, -2.146723902861716E+09,  3.753512553537905E+09, -1.210062571485156E+09,  2.272988880078855E+00, -1.853907929922213E+00,  9.300870871835017E-01,
2466848.329210833, A.D. 2041-Nov-24 19:54:03.8160, -2.125059133484301E+09,  3.735709604008091E+09, -1.201175553669305E+09,  2.302949500647173E+00, -1.906439685482755E+00,  9.470044088437939E-01,
2466957.925066805, A.D. 2042-Mar-14 10:12:05.7720, -2.103109458267708E+09,  3.717405759769280E+09, -1.192127439685933E+09,  2.333166588952361E+00, -1.959708574989314E+00,  9.641140760191096E-01,
2467067.520922778, A.D. 2042-Jul-02 00:30:07.7280, -2.080872400201329E+09,  3.698593901954772E+09, -1.182916371661678E+09,  2.363650448751418E+00, -2.013744168826271E+00,  9.814238604020695E-01,
2467177.116778750, A.D. 2042-Oct-19 14:48:09.6840, -2.058345382938132E+09,  3.679266624835892E+09, -1.173540416549045E+09,  2.394411762170046E+00, -2.068577501163506E+00,  9.989418716235833E-01,
2467286.712634722, A.D. 2043-Feb-06 05:06:11.6400, -2.035525727057626E+09,  3.659416221526668E+09, -1.163997562826033E+09,  2.425461624781471E+00, -2.124241164009076E+00,  1.016676579607553E+00,
2467396.308490695, A.D. 2043-May-26 19:24:13.5960, -2.012410645967791E+09,  3.639034668710747E+09, -1.154285716952222E+09,  2.456811583243225E+00, -2.180769417958656E+00,  1.034636842044820E+00,
2467505.904346667, A.D. 2043-Sep-13 09:42:15.5520, -1.988997241428217E+09,  3.618113610283128E+09, -1.144402699556644E+09,  2.488473679863710E+00, -2.238198314899309E+00,  1.052831935860101E+00,
2467615.500202639, A.D. 2044-Jan-01 00:00:17.5080, -1.965282498660780E+09,  3.596644339747808E+09, -1.134346241309901E+09,  2.520460495134178E+00, -2.296565833359091E+00,  1.071271590332487E+00,
2467725.096058611, A.D. 2044-Apr-19 14:18:19.4640, -1.941263281007541E+09,  3.574617781261136E+09, -1.124113978456475E+09,  2.552785198878604E+00, -2.355912033056542E+00,  1.089966026896974E+00,
2467834.691914584, A.D. 2044-Aug-07 04:36:21.4200, -1.916936324107262E+09,  3.552024469148989E+09, -1.113703447962107E+09,  2.585461604383755E+00, -2.416279222554045E+00,  1.108926001375065E+00,
2467944.287770555, A.D. 2044-Nov-24 18:54:23.3760, -1.892298229532279E+09,  3.528854525710758E+09, -1.103112082220819E+09,  2.618504224254939E+00, -2.477712150809259E+00,  1.128162852601614E+00,
2468053.883626528, A.D. 2045-Mar-14 09:12:25.3320, -1.867345457865230E+09,  3.505097637146541E+09, -1.092337203289908E+09,  2.651928335759940E+00, -2.540258217579769E+00,  1.147688556458621E+00,
2468163.479482500, A.D. 2045-Jul-01 23:30:27.2880, -1.842074321158000E+09,  3.480743027356816E+09, -1.081376016579585E+09,  2.685750045695309E+00, -2.603967707781171E+00,  1.167515784957185E+00,
2468273.075338472, A.D. 2045-Oct-19 13:48:29.2440, -1.816480974728285E+09,  3.455779429386791E+09, -1.070225603940151E+09,  2.719986362256678E+00, -2.668894058090562E+00,  1.187657975046007E+00,
2468382.671194444, A.D. 2046-Feb-06 04:06:31.2000, -1.790561408291265E+09,  3.430195054245072E+09, -1.058882916087103E+09,  2.754655268737460E+00, -2.735094145381024E+00,  1.208129400909838E+00,
2468492.267050417, A.D. 2046-May-26 18:24:33.1560, -1.764311436364354E+09,  3.403977556789069E+09, -1.047344764280765E+09,  2.789775797860349E+00, -2.802628615364338E+00,  1.228945256734698E+00,
2468601.862906389, A.D. 2046-Sep-13 08:42:35.1120, -1.737726687963148E+09,  3.377113998366560E+09, -1.035607811199233E+09,  2.825368109581269E+00, -2.871562244720225E+00,  1.250121747155773E+00,
2468711.458762361, A.D. 2046-Dec-31 23:00:37.0680, -1.710802595603777E+09,  3.349590805838939E+09, -1.023668560922697E+09,  2.861453560127880E+00, -2.941964337685123E+00,  1.271676182018814E+00,
2468821.054618333, A.D. 2047-Apr-20 13:18:39.0240, -1.683534383628047E+09,  3.321393726644933E+09, -1.011523347971824E+09,  2.898054771585957E+00, -3.013909170496430E+00,  1.293627082322616E+00,
2468930.650474306, A.D. 2047-Aug-08 03:36:40.9800, -1.655917055948779E+09,  3.292507779490142E+09, -9.991683253387604E+08,  2.935195689410200E+00, -3.087476470341835E+00,  1.315994287569911E+00,
2469040.246330278, A.D. 2047-Nov-25 17:54:42.9360, -1.627945383302848E+09,  3.262917200264142E+09, -9.865994514692023E+08,  2.972901623463016E+00, -3.162751939689745E+00,  1.338799066433870E+00,
2469149.842186250, A.D. 2048-Mar-14 08:12:44.8920, -1.599613890158894E+09,  3.232605382854106E+09, -9.738124762159793E+08,  3.011199282909605E+00, -3.239827817214887E+00,  1.362064226583506E+00,
2469259.438042222, A.D. 2048-Jul-01 22:30:46.8480, -1.570916841398418E+09,  3.201554814459315E+09, -9.608029257787311E+08,  3.050116790653041E+00, -3.318803469107743E+00,  1.385814214792051E+00,
2469369.033898194, A.D. 2048-Oct-19 12:48:48.8040, -1.541848228822468E+09,  3.169747005171208E+09, -9.475660867335097E+08,  3.089683705047876E+00, -3.399786012719005E+00,  1.410075209659679E+00,
2469478.629754167, A.D. 2049-Feb-06 03:06:50.7600, -1.512401757363635E+09,  3.137162411575331E+09, -9.340969892614652E+08,  3.129931074088559E+00, -3.482890958131847E+00,  1.434875201247991E+00,
2469588.225610139, A.D. 2049-May-26 17:24:52.7160, -1.482570830443956E+09,  3.103780353998664E+09, -9.203903895807983E+08,  3.170891562721469E+00, -3.568242908719804E+00,  1.460244079301297E+00,
2469697.821466111, A.D. 2049-Sep-13 07:42:54.6720, -1.452348533543936E+09,  3.069578926752239E+09, -9.064407514251024E+08,  3.212599715142744E+00, -3.655976361183545E+00,  1.486213757684757E+00,
2469807.417322083, A.D. 2049-Dec-31 22:00:56.6280, -1.421727614591979E+09,  3.034534899930140E+09, -8.922422259928148E+08,  3.255092366745235E+00, -3.746236699399521E+00,  1.512818377896242E+00,
2469917.013178056, A.D. 2050-Apr-20 12:18:58.5840, -1.390700459730337E+09,  2.998623610369411E+09, -8.777886293741409E+08,  3.298409190927184E+00, -3.839181512326895E+00,  1.540094644199853E+00,
2470026.609034028, A.D. 2050-Aug-08 02:37:00.5400, -1.359259063697119E+09,  2.961818838393836E+09, -8.630734161938016E+08,  3.342593280019419E+00, -3.934982287157722E+00,  1.568082288171874E+00,
2470136.204890000, A.D. 2050-Nov-25 16:55:02.4960, -1.327394994974335E+09,  2.924092666552965E+09, -8.480896482871850E+08,  3.387691644478751E+00, -4.033826505802415E+00,  1.596824639988376E+00,
2470245.800745972, A.D. 2051-Mar-15 07:13:04.4520, -1.295099356845129E+09,  2.885415316927804E+09, -8.328299577218000E+08,  3.433755575746452E+00, -4.135920074225770E+00,  1.626369247016274E+00,
2470355.396601945, A.D. 2051-Jul-02 21:31:06.4080, -1.262362745780955E+09,  2.845754964143347E+09, -8.172865039653306E+08,  3.480840859395018E+00, -4.241490002088677E+00,  1.656768481259874E+00,
2470464.992457916, A.D. 2051-Oct-20 11:49:08.3640, -1.229175208049923E+09,  2.805077521848109E+09, -8.014509253496509E+08,  3.529007946416107E+00, -4.350787339738178E+00,  1.688080140628051E+00,
2470574.588313889, A.D. 2052-Feb-07 02:07:10.3200, -1.195526194615078E+09,  2.763346400038963E+09, -7.853142848320538E+08,  3.578322168184416E+00, -4.464090420656921E+00,  1.720368063155075E+00,
2470684.184169861, A.D. 2052-May-26 16:25:12.2760, -1.161404513529114E+09,  2.720522229528715E+09, -7.688670096047548E+08,  3.628854047263709E+00, -4.581708573244122E+00,  1.753702813864936E+00,
2470793.780025833, A.D. 2052-Sep-13 06:43:14.2320, -1.126798278702267E+09,  2.676562548512911E+09, -7.520988236895435E+08,  3.680679759735453E+00, -4.703986463033696E+00,  1.788162496459681E+00,
2470903.375881806, A.D. 2052-Dec-31 21:01:16.1880, -1.091694853727286E+09,  2.631421444214993E+09, -7.349986720739169E+08,  3.733881719807077E+00, -4.831309258188511E+00,  1.823833729847199E+00,
2471012.971737778, A.D. 2053-Apr-20 11:19:18.1440, -1.056080789469782E+09,  2.585049140757824E+09, -7.175546345809925E+08,  3.788549296293685E+00, -4.964108865654399E+00,  1.860812846651691E+00,
2471122.567593750, A.D. 2053-Aug-08 01:37:20.1000, -1.019941754384989E+09,  2.537391522208269E+09, -6.997538273028066E+08,  3.844779651114871E+00, -5.102871440285876E+00,  1.899207335161978E+00,
2471232.163449722, A.D. 2053-Nov-25 15:55:22.0560, -9.832624563095800E+08,  2.488389576956963E+09, -6.815822888928213E+08,  3.902678686071563E+00, -5.248146533591471E+00,  1.939137595533036E+00,
2471341.759305695, A.D. 2054-Mar-15 06:13:24.0120, -9.460265546397980E+08,  2.437978746340233E+09, -6.630248485463777E+08,  3.962362131878963E+00, -5.400558270341492E+00,  1.980739074094969E+00,
2471451.355161667, A.D. 2054-Jul-02 20:31:25.9680, -9.082165617346569E+08,  2.386088155804274E+09, -6.440649716938360E+08,  4.023956747175292E+00, -5.560819061253850E+00,  2.024164846508421E+00,
2471560.951017639, A.D. 2054-Oct-20 10:49:27.9240, -8.698137321121110E+08,  2.332639701249589E+09, -6.246845784993497E+08,  4.087601678071999E+00, -5.729746625608266E+00,  2.069588802027481E+00,
2471670.546873611, A.D. 2055-Feb-07 01:07:29.8800, -8.307979381710464E+08,  2.277546955206103E+09, -6.048638289381750E+08,  4.153449968701683E+00, -5.908285217152464E+00,  2.117209556381338E+00,
2471780.142729583, A.D. 2055-May-27 15:25:31.8360, -7.911475309620502E+08,  2.220713846811378E+09, -5.845808664252080E+08,  4.221670189890684E+00, -6.097532395206464E+00,  2.167255318924356E+00,
2471889.738585555, A.D. 2055-Sep-14 05:43:33.7920, -7.508391847180206E+08,  2.162033055398248E+09, -5.638115097636697E+08,  4.292448237063141E+00, -6.298773137358319E+00,  2.219990015859477E+00,
2471999.334441528, A.D. 2056-Jan-01 20:01:35.7480, -7.098477242556491E+08,  2.101384036812253E+09, -5.425288797343171E+08,  4.365989152450333E+00, -6.513523754860328E+00,  2.275721035981183E+00,
2472108.930297500, A.D. 2056-Apr-20 10:19:37.7040, -6.681459350540063E+08,  2.038630573655244E+09, -5.207029423736079E+08,  4.442518898838006E+00, -6.743589241659989E+00,  2.334809188131087E+00,
2472218.526153472, A.D. 2056-Aug-08 00:37:39.6600, -6.257043577878336E+08,  1.973617700096066E+09, -4.982999447939814E+08,  4.522285858114043E+00, -6.991139079098127E+00,  2.397681613004364E+00,
2472328.122009445, A.D. 2056-Nov-25 14:55:41.6160, -5.824910718740942E+08,  1.906167792269527E+09, -4.752817102480915E+08,  4.605561518463895E+00, -7.258809128311319E+00,  2.464848794118676E+00,
2472437.717865417, A.D. 2057-Mar-15 05:13:43.5720, -5.384714789669962E+08,  1.836075528100923E+09, -4.516047466425580E+08,  4.692639610720614E+00, -7.549840903413573E+00,  2.536927304868533E+00,
2472547.313721389, A.D. 2057-Jul-02 19:31:45.5280, -4.936081083912274E+08,  1.763101286062398E+09, -4.272191034497517E+08,  4.783832035618684E+00, -7.868275563778182E+00,  2.614670688777713E+00,
2472656.909577361, A.D. 2057-Oct-20 09:49:47.4840, -4.478604865984120E+08,  1.686962343601473E+09, -4.020668831064444E+08,  4.879458669946870E+00, -8.219230404740097E+00,  2.699012311799470E+00,
2472766.505433334, A.D. 2058-Feb-07 00:07:49.4400, -4.011851529015382E+08,  1.607320900742823E+09, -3.760802686289901E+08,  4.979825482011226E+00, -8.609302519891745E+00,  2.791125949973683E+00,
2472876.101289306, A.D. 2058-May-27 14:25:51.3960, -3.535359784974834E+08,  1.523767395949801E+09, -3.491788575433867E+08,  5.085179794059350E+00, -9.047175693275564E+00,  2.892513669888043E+00,
2472985.697145278, A.D. 2058-Sep-14 04:43:53.3520, -3.048650972066788E+08,  1.435796619522790E+09, -3.212659751275430E+08,  5.195620554186730E+00, -9.544564257598953E+00,  3.005137005031299E+00,
2473095.293001250, A.D. 2059-Jan-01 19:01:55.3080, -2.551250722621396E+08,  1.342772389759061E+09, -2.922234385366717E+08,  5.310915834637206E+00, -1.011774023599437E+01,  3.131619012977514E+00,
2473204.888857222, A.D. 2059-Apr-21 09:19:57.2640, -2.042736105142122E+08,  1.243873246257132E+09, -2.619038843222804E+08,  5.430121118137770E+00, -1.079012694070724E+01,  3.275568189843549E+00,
2473314.484713194, A.D. 2059-Aug-08 23:37:59.2200, -1.522837397837820E+08,  1.138004884702275E+09, -2.301190929934177E+08,  5.550743141528529E+00, -1.159697182669298E+01,  3.442122972988384E+00,
2473424.080569167, A.D. 2059-Nov-26 13:56:01.1760, -9.916637828358616E+07,  1.023650229852427E+09, -1.966213554183187E+08,  5.666787786845371E+00, -1.259442135689188E+01,  3.638928281935913E+00,
2473533.676425139, A.D. 2060-Mar-15 04:14:03.1320, -4.502304123368122E+07,  8.985918706392332E+08, -1.610716218289454E+08,  5.763866719577646E+00, -1.387895888907614E+01,  3.878108606471659E+00,
2473643.272281111, A.D. 2060-Jul-02 18:32:05.0880,  9.824143997676767E+06,  7.593422341087556E+08, -1.229756227930367E+08,  5.806649660305267E+00, -1.563413210735728E+01,  4.182193813885794E+00,
